timestamp,service,desired,current,target_cpu,observed_cpu
2026-06-07T15:36:02.910376300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.910376300Z,frontend,6,6,70,63
2026-06-07T15:36:02.911377100Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.911377100Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.911377100Z,frontend,6,6,70,63
2026-06-07T15:36:02.912384800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.912384800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.912384800Z,frontend,6,6,70,63
2026-06-07T15:36:02.913383800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.913383800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.913383800Z,frontend,6,6,70,63
2026-06-07T15:36:02.913383800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.913383800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.913383800Z,frontend,6,6,70,63
2026-06-07T15:36:02.914383800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.914383800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.914383800Z,frontend,6,6,70,63
2026-06-07T15:36:02.914383800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.914383800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.914383800Z,frontend,6,6,70,63
2026-06-07T15:36:02.915889800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.915889800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.915889800Z,frontend,6,6,70,63
2026-06-07T15:36:02.915889800Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.915889800Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.915889800Z,frontend,6,6,70,63
2026-06-07T15:36:02.916895900Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.916895900Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.916895900Z,frontend,6,6,70,63
2026-06-07T15:36:02.917448400Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.917448400Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.917448400Z,frontend,6,6,70,63
2026-06-07T15:36:02.918456700Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.918456700Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.918456700Z,frontend,6,6,70,63
2026-06-07T15:36:02.919458500Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.919458500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.919458500Z,frontend,6,6,70,63
2026-06-07T15:36:02.920454200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.920454200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.920454200Z,frontend,6,6,70,63
2026-06-07T15:36:02.921457600Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.921457600Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.921457600Z,frontend,6,6,70,63
2026-06-07T15:36:02.922457200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.922457200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.922457200Z,frontend,6,6,70,63
2026-06-07T15:36:02.922964300Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.922964300Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.922964300Z,frontend,6,6,70,63
2026-06-07T15:36:02.923974200Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.923974200Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.923974200Z,frontend,6,6,70,63
2026-06-07T15:36:02.925483500Z,recommendationservice,3,3,70,60
2026-06-07T15:36:02.925483500Z,checkoutservice,1,1,70,40
2026-06-07T15:36:02.925483500Z,frontend,6,6,70,63
